pobreza,pobreza_e,pobreza_m,vul_car,vul_ing,npnv,ic_rezedu,ic_asalud,ic_segsoc,ic_cv,ic_sbv,ic_ali,carencias,carencias3,plb,plb_m,rankin_p,rankin_pe,N_pobreza,N_pobreza_e,N_pobreza_m,N_vul_car,N_vul_ing,N_npnv,N_ic_rezedu,N_ic_asalud,N_ic_segsoc,N_ic_cv,N_ic_sbv,N_ic_ali,N_carencias,N_carencias3,N_plb,N_plb_m,perrankin_p,perrankin_pe,cppobreza,cppobreza_e,cppobreza_m,cpvul_car,cpic_rezedu,cpic_asalud,cpic_segsoc,cpic_cv,cpic_sbv,cpic_ali,cpcarencias,cpcarencias3,cpplb,cpplbm,pobtot_05,porc_pob_15_analfa05,porc_pob614_noasiste05,porc_pob15_basicainc05,porc_pob_snservsal05,porc_vivpisotierra05,porc_vivsnsan05,porc_snaguaent05,porc_vivsndren05,porc_vivsnenergia05,porc_vivsnlavadora05,porc_vivsnrefri05,irez_soc05,l_ocupnac05,p_rez_edu_00,p_ser_sal_00,p_viv_pisos_00,p_viv_muros_00,p_viv_techos_00,p_viv_hacin_00,p_viv_agu_entub_00,p_viv_dren_00,p_viv_elect_00,pobreza_alim_00,pobreza_cap_00,pobreza_patrim_00,gdo_rezsoc05
64.86739614,17.1896352,47.67776132,24.70709682,4.782737792,5.642769113,36.78430693,38.76136802,80.36444827,5.142777255,37.53719375,19.56838508,89.5744925,39.85563588,69.65013384,32.0101511,1445,1330,17602,4664,12937,6704,1298,1531,9981,10518,21807,1395,10186,5310,24306,10815,18900,8686,699,744,2.5116961,3.777639389,2.057106972,2.22892189,3.287911177,3.191578865,2.537453175,3.817243576,3.441879511,3.814958334,2.435497761,3.638412952,2.339577675,2.660714865,24245,4.061871052,11.37911987,67.75666809,67.93978119,6.14113903,13.35966969,22.75094032,26.12677002,3.824743986,31.74716949,13.37763023,-0.730700016,1780,27.2,75,8.3,0.3,1.2,8.2,11.3,52.2,18.1,26.3,32.5,50.5,Muy bajo
69.15695011,15.42199398,53.73495817,27.58826315,1.226066239,2.028720453,34.36635394,26.90328804,89.12525468,15.37754091,29.03411022,31.31054144,96.74521185,40.13302534,70.38301633,27.42504039,1255,1401,58172,12972,45200,23206,1031,1706,28908,22630,74969,12935,24422,26337,81378,33758,59203,23069,177,246,2.446858883,3.582739592,2.122347116,2.056601524,2.953994989,3.11085701,2.397382021,3.587836266,3.322408438,3.46604538,2.337243319,3.516810179,2.404295683,2.678406715,77094,15.00529957,7.644815922,70.91123199,55.46604919,10.8045702,23.85618973,5.055863857,25.21689987,2.602833986,48.97322083,23.71262932,-0.327314585,1409,36.8,88.5,17.9,0.4,0.7,27.3,9.7,50.4,2.7,42.6,52.7,75.5,Bajo
55.19296974,8.742348454,46.45062089,31.18431568,3.310545534,10.31216905,27.17187577,24.57486086,77.50149515,8.248391519,16.62310349,18.57750452,86.37728687,23.30736419,58.50351519,19.26303398,1861,1861,52496,8315,44181,29661,3149,9808,25844,23374,73715,7845,15811,17670,82157,22169,55645,18322,200,425,2.132160664,3.539628267,1.868744493,1.763961077,2.66356802,2.522031546,2.076605797,3.434849024,3.082905293,3.239931822,1.999336123,3.416650057,2.01257515,2.422627687,101762,12.8226099,6.046512127,60.89363861,55.39493942,5.683339119,11.29977036,4.579290867,9.869521141,3.353965044,33.31800079,17.22566032,-0.870579183,1917,31.9,79.1,8.1,0.3,0.6,18.9,6.8,26.3,2.3,27.2,35.5,58.3,Muy bajo
63.68684737,21.31585885,42.37098992,26.20612979,2.148047462,7.958975434,26.81553182,28.85660493,84.52765297,18.9272708,49.17151044,33.96102145,89.89297843,48.20895451,65.83489492,27.90476591,1494,1156,88928,29764,59164,36593,2999,11113,37444,40294,118029,26429,68660,47421,125521,67316,91928,38965,101,48,2.89670229,3.761207819,2.462193727,2.191057205,3.560756207,3.084824085,2.755759954,3.882852077,3.437690973,3.838915825,2.694977999,3.667330265,2.802569866,3.244826078,139297,15.43941021,7.392821789,60.85639191,64.99852753,13.14653015,27.49599075,13.37497997,29.13796043,4.690343857,51.25825882,25.5470295,-0.221649393,1321,31.2,82.6,16,1.8,5.3,29.2,20.7,47.3,7.5,41.2,50.1,70.6,Bajo
57.81389257,10.54133269,47.27256,31.61363304,3.078372777,7.494101673,26.84574498,31.31622091,78.41495299,8.234741353,35.32902565,24.77843904,89.4275252,33.11852771,60.8922653,20.10431905,1749,1720,33581,6123,27458,18362,1788,4353,15593,18190,45547,4783,20521,14392,51943,19237,35369,11677,357,580,2.423327923,3.610873461,2.160241604,2.049680948,3.055401564,2.788339615,2.399816036,3.662788391,3.016706705,3.47618413,2.291454792,3.524619818,2.301712513,2.635056019,57942,14.58195019,7.183766842,65.35093689,58.67073822,9.393330574,21.71153069,7.505022049,22.72398949,3.752511024,53.25833893,24.38730049,-0.362873793,1452,33.7,81.8,9.4,0.8,1.6,24.7,8.1,43.1,4.1,32.3,41.5,65.9,Bajo
56.00101121,9.293131113,46.7078805,28.62633169,5.760154501,9.612502903,24.82335674,23.04287267,71.19613132,15.43981387,16.94119268,26.57286335,84.62734435,27.36581968,61.76116572,19.25267746,1829,1832,44771,7430,37342,22886,4605,7685,19846,18422,56919,12344,13544,21244,67657,21878,49376,15392,249,475,2.238003731,3.524133682,1.983783603,1.837683558,2.698602676,2.767484188,2.249704361,3.05441618,2.914804697,3.116192818,2.103530884,3.413845778,2.030437708,2.456884384,73863,13.10128021,5.889021873,61.5422287,52.23995972,11.28518963,12.38059044,6.25398016,16.20175934,3.5345819,45.48464966,21.99720001,-0.585600078,1653,32.3,68.8,11.4,1.8,4,24.8,10.7,33.2,3.6,30.3,38.9,61.7,Bajo
77.86006016,27.89488438,49.96517599,16.90381765,0.929879118,4.306242988,30.75852609,6.627170492,89.08559725,22.23494243,62.35146251,28.75287388,94.76387708,46.9327586,78.78993932,46.50657771,873,923,3484,1248,2236,756,42,193,1376,297,3987,995,2790,1287,4241,2100,3526,2081,1700,1474,2.636930704,3.608813047,2.093616724,2.019073963,3.21239543,3.926544428,2.561642408,3.76720047,3.103650808,3.817233562,2.530611753,3.554937124,2.606876373,2.797971487,5035,20.35510063,5.49630785,68.78592682,77.33863068,29.51264,46.75090027,56.40793991,66.51624298,14.44042969,86.01083374,68.14079285,0.919502378,454,39.5,95.5,63.1,2.4,4.9,35.7,49.6,92.1,13,72.3,78.4,89.3,Alto
39.55080918,5.376227138,34.17458236,30.77340424,6.459979713,23.21580648,18.62651437,32.90293981,57.47235474,8.016470392,5.942894684,21.17427435,70.32421257,18.5504356,46.01078869,11.82877019,2216,2142,203055,27602,175453,157992,33166,119191,95629,168925,295065,41157,30511,108709,361047,95238,236221,60729,32,63,2.237493277,3.600039005,2.024180174,1.808542609,2.608828783,2.513836384,2.221060038,3.415092468,3.286471367,2.935436487,2.049584866,3.461913109,1.925806761,2.413230896,415869,6.852744102,4.605819225,41.60004044,47.9109993,7.618405819,4.96528101,3.356825113,3.825267076,3.62213707,25.48347092,11.82091045,-1.247316003,2230,19.7,55.7,11.1,1.6,4.3,15.7,5.5,10.5,1.9,17.8,24.8,47.1,Muy bajo
65.71769451,19.07010738,46.64758742,28.0352205,1.910396852,4.336688295,36.70709685,48.71711045,85.84126496,9.716363807,44.26288809,32.8215231,93.75291529,52.78910691,67.62809129,26.71178806,1406,1236,21697,6296,15401,9256,631,1432,12119,16084,28340,3208,14613,10836,30953,17428,22327,8819,565,560,2.888034105,3.730030298,2.545050859,2.431154013,3.366064548,3.244714499,2.834437132,4.209652424,3.493160486,3.732527494,2.752620935,3.620637655,2.805832148,3.130115271,34313,16.5904007,10.45845032,74.80378723,38.897789,7.003842831,26.8129406,7.288955212,26.8129406,4.437832832,34.88285065,21.7677002,-0.426425189,1507,39.4,86.3,11.4,0.4,0.3,22.2,11.4,50,6.4,33.1,41.1,61.1,Bajo
61.9530327,15.68814334,46.26488984,27.07615793,3.105211072,7.865598053,26.8417156,18.20100656,80.83582744,20.22586118,34.03500115,29.89428344,89.02918955,37.22125018,65.05824378,25.53898751,1581,1391,41592,10532,31060,18178,2085,5281,18020,12219,54269,13579,22849,20070,59770,24988,43677,17146,279,321,2.53540659,3.694032669,2.143949032,1.948078156,3.083809376,2.91669178,2.447016954,3.674671888,3.244116306,3.609294176,2.359155416,3.597155809,2.415193796,2.831937551,70189,16.22912979,7.145036221,61.87818909,59.80424118,22.98900986,23.60777092,17.60938072,30.58164024,7.279610157,55.20127869,34.09040833,-0.060725801,1198,30.4,80.1,27,2.1,17.1,33.1,27.3,48.5,5.8,46.3,54.6,72.4,Bajo
62.51106447,10.27039892,52.24066377,33.04789066,0.917028263,3.524016589,28.74093334,10.25938195,89.70266805,5.391285342,28.79977668,26.04420175,95.5589554,27.56453247,63.42809275,22.87176516,1555,1740,7417,1219,6198,3921,109,418,3410,1217,10643,640,3417,3090,11338,3271,7526,2714,1276,1483,2.08818531,3.375828028,1.837356687,1.764326096,2.691408634,2.612260818,1.994342208,3.596558332,3.030363321,3.100301981,1.977190375,3.332406759,2.057971954,2.345513344,10972,14.5198698,7.479963779,68.25353241,36.7207489,7.545732021,23.70426941,4.420732021,27.7439003,5.754572868,62.72866058,32.08840942,-0.386747211,1473,36.9,93.4,16.4,0.4,0.7,21.3,8.7,54.6,7.2,41.5,49.7,69.4,Bajo
51.31030016,6.856301577,44.4539994,27.846241,7.352998853,13.49045932,23.91082162,29.22885596,65.59536724,12.32925889,7.336620129,24.33633925,79.15654112,22.023221,58.66329912,16.12118469,1975,2016,47850,6394,41456,25969,6857,12581,22299,27258,61172,11498,6842,22695,73819,20538,54708,15034,224,548,2.188460112,3.554636955,1.978526711,1.812261224,2.611737967,2.587834835,2.21025157,3.213120937,3.181440592,3.021056652,2.055891514,3.461703539,1.915455461,2.315839767,83175,10.07964039,6.357923031,56.02790833,49.29365921,12.23538971,8.749424934,3.842613935,8.714911461,2.352737904,25.92613983,15.43373013,-0.9200176,1964,27.5,66.4,15.7,2.5,7.3,20.6,6.7,21.8,2.2,22.7,31.2,57,Muy bajo
62.51873225,10.75864896,51.76008344,30.76775074,1.540940162,5.172576755,28.81092187,26.31134721,86.23230338,11.49594527,16.09836106,26.39891733,93.28648317,28.66126993,64.0596724,23.11968603,1553,1708,16266,2799,13467,8005,401,1346,7496,6846,22436,2991,4188,6868,24271,7457,16667,6015,753,1053,2.211311817,3.462945938,1.952792883,1.852746606,2.693642378,2.61355567,2.153940678,3.477538109,3.220747948,3.171988249,2.094063282,3.399127722,2.158241272,2.438668251,23960,15.42978954,8.435349464,81.99394989,53.43906021,8.169872284,15.59702969,2.989907026,14.79718018,2.818511009,43.45838928,20.31994057,-0.550228715,1615,34.9,87.8,15.5,0.3,0.8,23.6,6.7,35,3,36.4,44.3,63.6,Bajo
68.36084418,16.97382248,51.38702393,25.63762069,0.79529155,5.206243694,28.24150377,19.78006314,89.55434357,12.15419047,30.5378819,23.12226341,93.9984659,33.34246948,69.15613574,34.39332662,1291,1345,11747,2917,8830,4406,137,895,4853,3399,15389,2089,5248,3973,16153,5730,11884,5910,970,1026,2.27173233,3.449914932,1.884652376,1.867345333,2.865046501,2.682679892,2.192346334,3.523012877,3.197303295,3.481542826,2.163761377,3.421069145,2.246179104,2.458069563,21304,20.10703087,7.126567841,69.33641815,43.84622955,11.04018974,35.08274078,1.773049951,38.06147003,5.957447052,65.36643219,49.05437088,0.074007101,1083,35.4,93.1,25.6,0.4,3.6,37.4,7.4,64.2,7.7,55.9,63.9,80,Medio
64.12202957,15.64464088,48.47738743,28.30845714,2.315213531,5.254299939,31.66843409,22.27409334,86.05304763,12.3254581,32.08544102,32.65046979,92.4304871,38.72337374,66.43724301,26.05161102,1475,1392,87319,21304,66015,38549,3153,7155,43125,30332,117184,16784,43693,44462,125868,52732,90472,35476,106,108,2.487761497,3.611727715,2.127240896,2.025589705,3.066082478,2.969668388,2.39765954,3.650554895,3.363587379,3.465406179,2.348326206,3.531680346,2.401107073,2.766400099,134641,14.47556973,9.01854229,66.14716339,60.19488907,17.8748703,27.19957924,9.602948189,30.07971001,6.091142178,44.08182144,29.73380089,-0.150313497,1271,34.3,84.8,19.4,0.8,3.2,26,15.2,49.7,9.3,44.3,53.5,74.6,Bajo
38.31416434,5.058665948,33.2554996,32.14028478,6.674549729,22.87100106,16.4896752,24.41361277,57.35191286,6.90051596,15.17998208,22.20035966,70.45444874,18.93195923,44.98871392,10.76842627,2238,2165,72003,9507,62497,60401,12543,42981,30989,45880,107781,12968,28528,41721,132404,35579,84547,20237,136,366,2.248160839,3.661110163,2.034062147,1.755685329,2.606971979,2.677461624,2.165946484,3.582881212,3.150999546,3.08788538,2.023095131,3.567605495,1.917203426,2.443533182,153364,6.479606152,4.520936012,43.34025955,39.4916687,4.184847832,12.93332958,11.86363983,8.672727585,4.9909091,30.56970024,16.39697075,-1.08773303,2113,19.9,48.6,5.3,2.8,3.1,20.7,16.1,23.8,3.6,17.3,23.3,42.5,Muy bajo
65.94873007,11.76983254,54.17889953,29.66331244,1.318690553,3.069266863,29.3796878,14.88859007,89.35182825,8.794378527,21.66467397,27.80612258,95.61204318,27.65373478,67.26742058,25.7912756,1393,1646,12649,2257,10392,5689,253,589,5635,2856,17138,1687,4155,5333,18338,5304,12902,4947,914,1173,2.119356871,3.336920023,1.855903983,1.761181831,2.62921977,2.688206911,2.042433739,3.268747807,2.93768096,3.056414127,2.006915331,3.314216614,2.07805872,2.356917143,18456,10.91419029,7.346939087,72.10788727,33.32249832,4.886650085,13.45088005,2.065490961,13.5012598,1.183879018,44.93703079,25.44080925,-0.658052027,1713,36.1,92.8,9.1,0.1,0.6,22.6,5.8,31.3,1,40,48.7,69.3,Bajo
43.63036973,6.532205605,37.09816337,27.36217976,7.729070634,21.27837986,19.48325867,28.06582802,57.36105451,8.13199256,13.67076612,24.45508171,70.99254942,21.55817815,51.35944029,13.72775966,2144,2038,243719,36489,207230,152845,43175,118861,108833,156776,320419,45425,76365,136606,396564,120424,286894,76683,20,30,2.289686203,3.658441544,2.049809694,1.873596907,2.688099861,2.670242548,2.317217827,3.305265188,3.317228079,3.125992775,2.129349947,3.554350615,1.946965575,2.452893734,463103,7.766722202,5.92928791,49.37409973,49.50907135,5.834030151,8.715305328,5.074952126,8.186768532,2.222871065,25.81067085,12.98184967,-1.083138943,2109,22.9,55.7,9,1.7,2.1,19,6.6,19.9,1.5,23.5,30.8,51.5,Muy bajo
58.26571042,7.420331208,50.84537864,26.09524429,5.351729691,10.2873154,23.67534313,20.70221608,75.26347523,8.805484225,6.719184798,21.13381941,84.36095614,19.24419935,63.61744015,22.33615552,1733,1969,18094,2304,15790,8104,1662,3195,7352,6429,23372,2734,2087,6563,26197,5976,19756,6936,682,1157,1.936504722,3.306349039,1.737148881,1.6644696,2.447640181,2.560883999,1.918867826,2.937496424,2.801113129,2.917244434,1.852747202,3.277561426,1.774299979,2.015753508,31780,11.92181969,6.41745615,62.0611496,46.36563873,6.987685204,8.080807686,4.400166035,6.212812901,1.688114047,32.9043808,19.86993027,-0.877298117,1921,30.7,76.1,12,1.4,4.9,25.9,2.7,16.1,1.5,26.7,35.9,61.1,Muy bajo
67.65320105,18.73563789,48.91756177,28.12542319,0.574272545,3.647103161,34.0242969,15.81640175,89.75699831,10.84254157,53.8242445,29.33776811,95.7786252,44.62093301,68.22747357,30.61005464,1314,1250,26245,7268,18977,10911,223,1415,13199,6136,34819,4206,20880,11381,37155,17310,26467,11875,465,482,2.54567647,3.511284113,2.181683064,2.159347057,3.159031391,2.951402664,2.474724054,3.901535988,3.096886158,3.574450731,2.438981056,3.462013245,2.524810553,2.770370007,46137,20.15753937,9.547974586,76.68047333,40.4967804,9.764968872,44.59056091,16.02313042,44.2268219,4.924454212,65.63140869,33.24007034,0.113516897,1052,42.2,94.9,13.9,0.2,0.7,27.6,36.7,74,5.3,51.8,60.1,78.2,Medio
37.78161452,4.198200601,33.58341455,31.11066222,7.42411986,23.68360311,20.82437491,27.83001862,53.1113238,6.955764325,11.91504335,19.8895738,68.89227774,17.84858304,45.20573439,9.633400454,2247,2252,600145,66687,533458,494180,117929,376204,330786,442068,843651,110489,189265,315938,1094325,283517,718074,153023,4,8,2.226722717,3.724884748,2.040081501,1.814664364,2.462122679,2.620067835,2.24926281,3.375035763,3.022531986,3.071399689,2.039794683,3.550225258,1.863822818,2.398501158,1278087,6.723529816,5.86950922,48.21134186,39.25640106,3.474658966,5.290324211,7.177066803,2.430438042,4.036217213,16.17835999,10.87872982,-1.225116968,2218,21.8,45.2,4.1,1.6,1.8,15.7,9.8,8.8,1.1,13.6,20.2,42.5,Muy bajo
54.61259943,6.023520087,48.58908057,32.72145689,3.340984508,9.32495892,23.68221924,39.74554104,79.32153871,2.881408011,10.76675328,18.7549552,87.33405664,21.83042392,57.95358376,16.566521,1878,2081,22869,2522,20347,13702,1399,3905,9917,16643,33216,1207,4509,7854,36571,9141,24268,6937,543,1106,2.090843201,3.414179325,1.926727891,1.867331147,2.746492147,2.432036877,2.078995705,3.355309963,3.391711712,3.167060614,2.005545378,3.397906065,1.971605539,2.199649811,46751,8.914292336,6.424399853,61.18238068,64.7665329,2.682550907,6.5563941,1.628384948,4.653754234,3.385327101,26.06274033,9.316078186,-1.063325047,2086,30.2,82.4,2.5,0.3,0.3,9,3.3,10.5,0.6,12.1,18.3,40.7,Muy bajo
74.94324559,21.82365264,53.11959386,21.05068117,0.872786064,3.133287281,34.49670331,17.13713953,90.37040627,12.89629531,41.17162973,27.47781091,95.99392674,40.75747566,75.81603162,38.98677742,1005,1140,13867,4038,9829,3895,161,580,6383,3171,16721,2386,7618,5084,17762,7541,14028,7214,841,832,2.409867287,3.485870838,1.969866753,2.020390987,2.970221758,2.819536686,2.359749794,3.677588463,3.179414511,3.567098856,2.328793049,3.446376562,2.382285833,2.621455431,20579,15.82705021,8.263821602,76.26213074,48.20447922,10.86124039,29.4736805,12.75119972,33.80382919,5.741627216,44.21052933,37.53588104,-0.126175597,1252,39.5,90.2,15.6,0.2,1.7,23.3,26.4,59.3,7.8,48.8,55.5,71,Bajo
67.54771814,19.6651583,47.8825599,24.52299446,2.500104532,5.429182947,31.59687345,35.45118215,85.33437913,12.31675057,32.98727212,34.79428061,92.0707129,44.00255973,70.04782271,30.7453264,1320,1221,85325,24841,60484,30977,3158,6858,39913,44781,107793,15558,41669,43951,116302,55583,88483,38837,110,81,2.662552118,3.750180006,2.218947887,2.127156734,3.23298955,3.315582991,2.601366758,4.134366989,3.548947573,3.572697639,2.525023699,3.640037775,2.567648172,2.954294205,138157,14.22155952,8.00165081,70.84902954,52.27169037,9.799185753,24.5442791,6.520659924,23.26728058,4.211466789,47.74539185,23.79990959,-0.377297312,1464,36.3,84.4,16.4,0.3,1.1,24.1,15.5,50.1,4.1,40.6,49.3,69.9,Bajo
58.78320857,9.005001203,49.77820814,33.94959867,2.343201078,4.923991859,30.66426047,24.89824334,84.42128827,6.527097654,17.70763778,23.20048236,92.73280864,25.77208428,61.12640957,21.69846843,1706,1848,6535,1001,5534,3774,260,547,3409,2768,9385,726,1969,2579,10309,2865,6795,2412,1358,1568,2.115454435,3.332091808,1.897040248,1.86025691,2.572085857,2.4781003,2.082680702,3.363081455,2.961992025,2.975345612,2.021064758,3.285420179,2.034878254,2.278032064,9750,16.63176918,7.856400013,70.93663788,53.91794968,4.447439194,16.75650978,0.853548884,13.88140011,1.16801405,28.12219048,14.77987003,-0.701618612,1758,38.1,87.5,10.1,0.6,1.2,23.2,5.9,38.4,1.5,31.4,39.4,59.7,Muy bajo
55.24685343,8.266646892,46.98020518,32.88875222,4.747056589,7.117337734,32.83470682,27.17489535,73.42324045,9.844705236,15.10956168,20.42595499,88.13560475,24.50185581,59.99390989,17.94859557,1860,1893,36976,5533,31443,22012,3177,4763,21976,18188,49141,6589,10113,13671,58987,16399,40153,12013,327,631,2.151878595,3.574704885,1.902928472,1.821746707,2.532730103,2.764150381,2.170055151,3.417121887,2.835759401,3.179434776,2.028840303,3.45440197,1.982231855,2.430540323,55910,9.278261185,10.56923962,74.40379333,42.27687073,4.388961792,8.383706093,3.320193052,7.691634178,4.555408955,22.76828957,14.84012032,-0.702572584,1759,32.6,61.4,4.9,0.9,1.2,20.6,4.8,14.2,2.5,19.1,27.5,53.6,Muy bajo
65.584406,14.25400938,51.33039951,27.26083994,2.239608206,4.915145785,31.75970261,13.52193271,83.32078928,14.49243904,34.1871956,27.62394434,92.84524537,33.93367102,67.82401427,27.06207786,1411,1469,32715,7110,25605,13599,1117,2452,15843,6745,41563,7229,17054,13780,46314,16927,33833,13499,368,490,2.341437817,3.543616295,2.009624958,1.880751967,2.872338295,2.956528664,2.291666985,3.614736795,2.962284803,3.417523861,2.206962824,3.489947557,2.264946699,2.581712246,50580,14.69108009,8.020982742,72.58666992,46.89995956,13.87481976,21.20401001,3.526038885,24.26182938,2.694696903,39.97132874,31.13235092,-0.339078397,1424,38,84.9,19,0.2,2.9,29.2,8.3,42.7,4.2,44.4,53.8,75.3,Bajo
41.12219738,5.020387595,36.10180914,30.87152541,6.579434127,21.42684311,19.9744827,22.93199123,58.28082321,7.146916566,13.62911779,22.60680695,71.99372184,19.87247166,47.70163143,11.28546962,2187,2170,117234,14312,102922,88011,18757,61085,56945,65376,166151,20375,38855,64449,205245,56654,135991,32173,69,206,2.184818029,3.550185919,1.995883107,1.772883058,2.55140686,2.676612139,2.164111614,3.370432615,2.894697428,2.991294384,2.008093596,3.447379827,1.885094166,2.330234766,233623,9.551116943,4.426383972,49.32088089,42.85580063,5.096933842,9.096637726,4.904178143,8.56840992,2.717128992,22.47841072,12.11588001,-1.203662038,2204,23.8,55,8.4,2.1,2.8,15.7,6.5,23.5,2.2,20,27.6,49.7,Muy bajo
59.71732499,10.0643331,49.6529907,30.32246828,3.709397465,6.250809133,31.16107827,22.262086,78.68859055,11.01590287,19.37125494,19.97062922,90.03979258,26.40482625,63.42672262,22.50876114,1669,1755,46975,7917,39059,23853,2918,4917,24512,17512,61899,8665,15238,15709,70828,20771,49893,17706,231,444,2.150994539,3.52662611,1.872753024,1.780907393,2.622507811,2.702797174,2.122002125,3.362807751,3.08033061,3.334645987,2.026543379,3.434808254,2.025784969,2.368885994,92411,14.92768002,6.368989944,64.86554718,59.37387848,8.317133904,11.20059013,4.919929981,12.02443981,2.795520067,34.73109055,20.18420982,-0.706228197,1763,34.9,80.8,11.4,0.5,1.5,21.1,8,29.7,1.9,29.5,38,61,Muy bajo
72.81029018,20.70811109,52.10217834,23.10989648,0.687360438,3.392452747,34.49857842,18.29763597,90.05237722,13.86242873,42.80730603,26.72071018,95.92018613,41.19589468,73.49765063,35.63772641,1115,1177,18987,5400,13587,6027,179,885,8997,4772,23484,3615,11163,6968,25014,10743,19167,9294,650,646,2.452417612,3.499850512,2.036394119,2.049911499,3.037887096,2.919425249,2.388476133,3.599585533,3.203877926,3.611178875,2.358617544,3.480508089,2.429751396,2.685976267,34401,20.76519012,10.4391098,76.53102112,53.60308838,17.0125103,49.41727829,7.049459934,55.41500854,5.187606812,54.53382111,41.75667953,0.263559908,905,38.9,94.9,25.1,0.4,6.4,26,12.8,75.3,7.6,57.6,65.7,81.9,Medio
68.07043916,18.83059958,49.23983812,22.99929708,3.141019493,5.789244175,31.51011577,13.82097355,84.02240618,14.57670403,40.97328264,33.57754878,91.06973613,40.88392693,71.21145865,30.67313065,1301,1247,65787,18199,47588,22228,3036,5595,30453,13357,81203,14088,39599,32451,88014,39512,68822,29644,153,143,2.519251823,3.582086802,2.113626957,2.033757687,3.094302654,2.969696522,2.466930628,3.720143795,3.193476677,3.478229284,2.399051905,3.509111404,2.408564568,2.778676987,95896,17.07210922,8.270582199,70.70948029,86.87223816,20.11335945,34.29452133,24.98899078,36.78186035,7.054810047,56.42197037,36.52872086,0.257442713,914,35.3,88.1,19.8,0.2,2.1,28.3,36.7,61.7,8.8,52.2,61.3,80.7,Medio
